# Raw simulation data
#   No filters applied
#   Data scaled to the range from 0 to 1 for the envelope
#
Time;Sensor 1;Sensor 2;Sensor 3;Sensor 4;Sensor 5;Sensor 6;Sensor 7;Sensor 8
9.4;0.044701;0.92399;0.95755;0.74406;0.77292;0.78149;0.76842;0.66949
9.45;0.077682;0.92245;0.96148;0.74133;0.80095;0.81873;0.80108;0.67012
9.5;0.1282;0.91981;0.96549;0.73873;0.82293;0.83183;0.79151;0.66597
9.55;0.18971;0.91643;0.96891;0.73727;0.81645;0.82378;0.77859;0.66189
9.6;0.25329;0.91264;0.97126;0.73751;0.81571;0.85051;0.76224;0.65832
9.65;0.32404;0.90872;0.97239;0.73927;0.84667;0.84707;0.73562;0.65147
9.7;0.41303;0.90456;0.97271;0.74184;0.89558;0.82198;0.72461;0.64322
9.75;0.5005;0.8999;0.97281;0.7445;0.91977;0.82733;0.70337;0.63515
9.8;0.54718;0.89361;0.97308;0.74684;0.94873;0.79625;0.6857;0.62433
9.85;0.5374;0.88456;0.97345;0.74872;0.96153;0.71974;0.65128;0.61541
9.9;0.48878;0.87464;0.97356;0.75036;0.93886;0.72663;0.62736;0.61282
9.95;0.43228;0.86666;0.97332;0.75217;0.87686;0.72524;0.59547;0.61991
10;0.39047;0.86529;0.97306;0.75453;0.79701;0.74068;0.59434;0.63088
10.05;0.36159;0.86832;0.97321;0.7579;0.77972;0.76621;0.58002;0.63855
10.1;0.33764;0.87253;0.97413;0.76256;0.80082;0.77545;0.62598;0.63625
10.15;0.32999;0.87681;0.97556;0.76839;0.83271;0.76082;0.64957;0.62622
10.2;0.37076;0.88169;0.9768;0.77507;0.82921;0.72459;0.71408;0.61326
10.25;0.45016;0.88699;0.97715;0.78194;0.79782;0.72117;0.80527;0.60401
10.3;0.46222;0.89347;0.97639;0.7885;0.81472;0.69971;0.83654;0.60118
10.35;0.3526;0.90245;0.97477;0.79451;0.83435;0.68356;0.83087;0.59916
10.4;0.21752;0.91444;0.97294;0.79978;0.78537;0.63212;0.81736;0.60716
