# Simulation data of water height over weir
#   Calculated by integrating alpha.water over the height
#   Averaged over 51 different times:
#       5, 5.1, 5.2, 5.3, 5.4, 5.5, 5.6, 5.7, 5.8, 5.9, 6, 6.1, 6.2, 6.3, 6.4, 6.5, 6.6, 6.7, 6.8, 6.9, 7, 7.1, 7.2, 7.3, 7.4, 7.5, 7.6, 7.7, 7.8, 7.9, 8, 8.1, 8.2, 8.3, 8.4, 8.5, 8.6, 8.7, 8.8, 8.9, 9, 9.1, 9.2, 9.3, 9.4, 9.5, 9.6, 9.7, 9.8, 9.9, 10, 
position;mean(height);median(height);std(height);diff(height,mean)
0.35886;2.7348;2.8217;0.20072;0.49159
0.35936;2.6169;2.7032;0.19775;0.37372
0.35986;2.5354;2.6212;0.19604;0.2922
0.36036;2.5655;2.6493;0.1913;0.32231
0.36086;2.6589;2.7613;0.20126;0.41569
0.36136;2.7371;2.8385;0.20561;0.49391
0.36186;2.6955;2.7955;0.21426;0.45229
0.36236;2.6008;2.7037;0.21921;0.35761
0.36286;2.6026;2.7078;0.22074;0.35945
0.36336;2.7549;2.8552;0.20549;0.51169
0.36386;2.7443;2.8427;0.20447;0.5011
0.36436;2.6273;2.721;0.2016;0.38411
0.36486;2.5429;2.6448;0.20928;0.29968
0.36536;2.5805;2.6899;0.21992;0.33736
0.36586;2.761;2.8701;0.21175;0.51783
0.36636;2.7257;2.8396;0.21561;0.48255
0.36686;2.6409;2.7473;0.20714;0.39777
0.36736;2.5955;2.6963;0.2085;0.35227
0.36786;2.5919;2.7036;0.22691;0.34868
0.36836;2.7666;2.8813;0.2189;0.52342
0.36886;2.7558;2.871;0.21773;0.51264
0.36936;2.6391;2.7499;0.21496;0.39587
0.36986;2.5539;2.6681;0.22216;0.31067
0.37036;2.5892;2.7129;0.23352;0.346
0.37086;2.7682;2.8921;0.22344;0.525
0.37136;2.7562;2.8788;0.22174;0.51302
0.37186;2.639;2.7568;0.21891;0.39586
0.37236;2.5501;2.665;0.22622;0.30689
0.37286;2.5812;2.6927;0.23578;0.33805
0.37336;2.7617;2.8717;0.22551;0.5185
0.37386;2.7499;2.8581;0.2236;0.50673
0.37436;2.6319;2.7347;0.22045;0.38873
0.37486;2.5407;2.6369;0.22708;0.29755
0.37536;2.5689;2.6558;0.23562;0.32576
0.37586;2.7497;2.8358;0.22514;0.50656
0.37636;2.7371;2.8209;0.22323;0.49389
0.37686;2.6183;2.6967;0.22012;0.37513
0.37736;2.5273;2.6038;0.22487;0.28407
0.37786;2.5517;2.6312;0.23191;0.30856
0.37836;2.7307;2.8023;0.22087;0.48754
0.37886;2.7148;2.7881;0.2182;0.47164
0.37936;2.5977;2.6725;0.21529;0.35448
0.37986;2.5108;2.5878;0.21189;0.26764
0.38036;2.5276;2.5913;0.20321;0.28445
0.38086;2.6166;2.6781;0.21149;0.37345
0.38136;2.6898;2.7496;0.21571;0.44661
0.38186;2.6389;2.699;0.22406;0.39569
0.38236;2.4985;2.557;0.21664;0.25532
0.38286;2.4536;2.495;0.20632;0.21038
0.38336;2.6356;2.6726;0.19577;0.39245
0.38386;2.6687;2.7116;0.20485;0.42548
0.38436;2.6018;2.6477;0.21495;0.35862
0.38486;2.4601;2.5029;0.2078;0.21688
0.38536;2.414;2.4529;0.19868;0.17085
0.38586;2.5985;2.6323;0.18858;0.35536
0.38636;2.63;2.6617;0.19781;0.3868
0.38686;2.5609;2.5906;0.20811;0.31775
0.38736;2.4187;2.443;0.20133;0.17554
0.38786;2.3708;2.385;0.1929;0.12761
0.38836;2.5571;2.5699;0.18274;0.3139
0.38886;2.5863;2.5987;0.19151;0.34309
0.38936;2.514;2.526;0.20196;0.27079
0.38986;2.3729;2.3856;0.19658;0.12972
0.39036;2.3215;2.317;0.18679;0.078321
0.39086;2.5085;2.4986;0.17581;0.26534
0.39136;2.5336;2.522;0.18436;0.29044
0.39186;2.4574;2.4446;0.19562;0.21426
0.39236;2.3415;2.3301;0.18697;0.098273
0.39286;2.329;2.3115;0.17485;0.085826
0.39336;2.4116;2.4013;0.1738;0.16838
0.39386;2.474;2.4601;0.17968;0.23085
0.39436;2.4077;2.3952;0.19043;0.16454
0.39486;2.273;2.2705;0.18473;0.02986
0.39536;2.2387;2.2252;0.17764;-0.0045263
0.39586;2.4355;2.4221;0.16604;0.19236
0.39636;2.461;2.4464;0.17559;0.21782
0.39686;2.3852;2.3655;0.1902;0.14205
0.39736;2.2837;2.2654;0.19588;0.040497
0.39786;2.283;2.2715;0.19905;0.039786
0.39836;2.4634;2.4588;0.17981;0.22022
0.39886;2.4592;2.4564;0.17741;0.21599
0.39936;2.3463;2.3416;0.17813;0.10309
0.39986;2.2832;2.283;0.18279;0.039995
0.40036;2.3445;2.3526;0.18618;0.10127
0.40086;2.4404;2.4616;0.18624;0.19726
0.40136;2.5409;2.5511;0.20181;0.29767
0.40186;2.5054;2.5082;0.21952;0.26217
0.40236;2.4833;2.4883;0.21456;0.24008
0.40286;2.6715;2.6643;0.21948;0.42835
0.40336;2.8037;2.8118;0.22935;0.56056
0.40386;2.9893;2.9867;0.24761;0.74617
0.40436;3.0295;3.0151;0.26993;0.78634
0.40486;3.0717;3.0476;0.24804;0.82855
0.40536;3.48;3.4671;0.22479;1.2368
0.40586;3.7542;3.7559;0.24979;1.511
0.40636;3.8902;3.8715;0.22745;1.647
0.40686;4.0196;3.9802;0.24095;1.7764
0.40736;4.2654;4.2188;0.31516;2.0222
0.40786;4.7249;4.6802;0.35004;2.4817
0.40836;5.088;5.0609;0.39025;2.8448
0.40886;5.0758;5.0493;0.47069;2.8326
0.40936;4.9887;4.9756;0.48794;2.7455
0.40986;5.316;5.3609;0.46403;3.0728
0.41036;5.4881;5.5056;0.42008;3.2449
0.41086;5.0577;5.0271;0.42587;2.8145
0.41136;5.2988;5.2744;0.42769;3.0557
0.41186;5.3614;5.3469;0.43741;3.1182
0.41236;5.0656;5.0385;0.40585;2.8224
0.41286;5.4393;5.3948;0.41323;3.1961
0.41336;5.4564;5.3858;0.45721;3.2132
0.41386;5.4162;5.3375;0.43432;3.173
0.41436;5.4022;5.2942;0.40962;3.159
